instance_start_time,instance_end_time,time_window_hours,costs,T,T_mean,wtc,callsigns,transit_times,transit_time_difference,entry_times,relative_transit_times,cost_transit_time_diff,wind_score,dangerous_phenom_score,precip_score,vis_ceiling_score,freezing_score,feats
2024-08-01 09:08:29,2024-08-01 09:19:32,0.18416666666666667,"[3.259333333333333, 0.7143999999999999, 0.7143999999999999, 1.0796, 0.7143999999999999]","[1457.809523809524, 1902.9655172413795, 1540.7894736842106, 1293.0, 1697.1153846153843]","[1578.3359798700997, 1578.3359798700997, 1578.3359798700997, 1578.3359798700997, 1578.3359798700997]","['H', 'M', 'M', 'M', 'M']","['BAW5KW', 'RYR2YK', 'NOZ4DE', 'KMM116', 'EZY29AM']","[1758.0, 2153.0, 1691.0, 1783.0, 1900.0]","[179.66402012990034, 574.6640201299003, 112.66402012990034, 204.66402012990034, 321.66402012990034]","[Timestamp('2024-08-01 09:08:29+0000', tz='UTC'), Timestamp('2024-08-01 09:10:46+0000', tz='UTC'), Timestamp('2024-08-01 09:15:54+0000', tz='UTC'), Timestamp('2024-08-01 09:19:10+0000', tz='UTC'), Timestamp('2024-08-01 09:19:32+0000', tz='UTC')]","[3336.3359798700994, 3868.3359798700994, 3714.3359798700994, 4002.3359798700994, 4141.335979870099]","[585.5849296100552, 410.53997598080076, 80.48717598080079, 220.95527613224039, 229.7967759808008]",0.0,0.0,0.0,0.0,0.0,"[[-0.21951374577001026, 2.071431746055882, -0.8569328883855327, 0.37499806896046756], [2.046818927361851, 2.005488750494759, 1.4131254154144408, -0.09071919885423066], [0.09862676084385442, -1.3427090889395255, -0.33774457943955166, 0.06253478266278553], [2.2016283373371786, -0.33211519516414223, 1.0896667304928391, 0.014636652521910926], [2.0898137907187526, 2.323065857963688, 0.35411010524843917, -0.16332773069171944]]"
2024-08-01 09:40:51,2024-08-01 09:48:58,0.13527777777777777,"[0.7143999999999999, 3.259333333333333, 0.7143999999999999, 0.7143999999999999, 2.226]","[1475.4193548387098, 1486.08, 1427.888888888889, 1848.117647058824, 1504.645161290323]","[1548.4302104153492, 1548.4302104153492, 1548.4302104153492, 1548.4302104153492, 1548.4302104153492]","['M', 'H', 'M', 'M', 'H']","['THY1159', 'BAW2202', 'EZY83FE', 'EZY71EZ', 'TSC122']","[1546.0, 1127.0, 1452.0, 1703.0, 1330.0]","[-2.4302104153491655, -421.43021041534917, -96.43021041534917, 154.56978958465083, -218.43021041534917]","[Timestamp('2024-08-01 09:40:51+0000', tz='UTC'), Timestamp('2024-08-01 09:41:21+0000', tz='UTC'), Timestamp('2024-08-01 09:44:36+0000', tz='UTC'), Timestamp('2024-08-01 09:47:24+0000', tz='UTC'), Timestamp('2024-08-01 09:48:58+0000', tz='UTC')]","[3094.4302104153494, 2705.4302104153494, 3225.4302104153494, 3644.4302104153494, 3365.4302104153494]","[-1.7361423207254436, -1373.581532480428, -68.88974232072543, 110.42465767927455, -486.22564838456725]",0.0,0.0,0.0,0.0,0.0,"[[-0.23998321374533216, 1.850189801705193, -0.1088722189591073, 0.06640275177510745], [1.7756875483890695, 2.3553675235836558, 0.7728197316837195, 0.5736467632806302], [0.3221278571636018, -1.085562470684959, -0.7527027376909883, 0.26827930115295373], [2.0647567342058393, -0.5255338857473671, 0.8880327059339151, -0.10269130239496106], [-0.7358007004808491, 1.7778644015379446, -0.15515540339151102, 0.3220601802326448]]"
2024-08-01 09:53:24,2024-08-01 10:05:21,0.19916666666666666,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1491.6666666666667, 1561.2333333333331, 1358.75, 1487.642857142857, 1473.1304347826087]","[1474.484658385093, 1474.484658385093, 1474.484658385093, 1474.484658385093, 1474.484658385093]","['M', 'M', 'M', 'M', 'M']","['ITY216', 'TAP1328', 'VOE2700', 'EFW4KL', 'EZY59FQ']","[1490.0, 1448.0, 1308.0, 1501.0, 1277.0]","[15.515341614906902, -26.4846583850931, -166.4846583850931, 26.5153416149069, -197.4846583850931]","[Timestamp('2024-08-01 09:53:24+0000', tz='UTC'), Timestamp('2024-08-01 09:56:03+0000', tz='UTC'), Timestamp('2024-08-01 10:02:30+0000', tz='UTC'), Timestamp('2024-08-01 10:04:13+0000', tz='UTC'), Timestamp('2024-08-01 10:05:21+0000', tz='UTC')]","[2964.484658385093, 3081.484658385093, 3328.484658385093, 3624.484658385093, 3468.484658385093]","[11.084160049689489, -18.92063995031051, -118.9366399503105, 18.94256004968949, -141.0830399503105]",0.0,0.0,0.0,0.0,0.0,"[[1.9779438725853422, -0.2355066728911366, 0.955539298736059, 0.3877853020386946], [-0.6309316751221864, 1.9609487021665704, -1.0178097857900854, 0.020486088193094897], [-0.8754687239046854, -1.9087653615833926, 0.6294744895268132, 0.26863872864888133], [-1.9688541012283012, 0.9490921179984574, -0.0903274641532661, -0.22476810195076627], [-0.15971476134201565, -1.4572906940008394, -0.3069353110108024, 0.09873606409511036]]"
2024-08-01 10:09:37,2024-08-01 10:16:01,0.10666666666666667,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1570.55, 1641.5384615384614, 1430.5333333333333, 1798.9655172413793, 1468.2857142857142]","[1581.9746052797777, 1581.9746052797777, 1581.9746052797777, 1581.9746052797777, 1581.9746052797777]","['M', 'M', 'M', 'M', 'M']","['FHY1503', 'EZY63UZ', 'EZY32BR', 'ICE6H', 'EZY42VA']","[1483.0, 1648.0, 1383.0, 1726.0, 1504.0]","[-98.97460527977773, 66.02539472022227, -198.97460527977773, 144.02539472022227, -77.97460527977773]","[Timestamp('2024-08-01 10:09:37+0000', tz='UTC'), Timestamp('2024-08-01 10:11:29+0000', tz='UTC'), Timestamp('2024-08-01 10:13:24+0000', tz='UTC'), Timestamp('2024-08-01 10:14:31+0000', tz='UTC'), Timestamp('2024-08-01 10:16:01+0000', tz='UTC')]","[3064.9746052797777, 3341.9746052797777, 3191.9746052797777, 3601.9746052797777, 3469.9746052797777]","[-70.7074580118732, 47.16854198812678, -142.1474580118732, 102.89174198812678, -55.705058011873206]",0.0,0.0,0.0,0.0,0.0,"[[-0.02598061410357458, -1.3434257607395954, -0.03945797523641769, 0.3027614793716689], [-1.567100914891085, 1.1210513154016586, -0.3518583885064752, -0.39623217925929993], [2.627950193337796, -0.1583042464302373, 0.4052102806735516, -0.3958122881864738], [2.0335475792597, -0.5495808565874423, 0.8114738911265422, 0.310801002376902], [1.7013501384533045, 1.920505550431, 1.3435207228224286, 0.07108357198709588]]"
2024-08-01 10:32:11,2024-08-01 10:42:52,0.17805555555555555,"[0.7143999999999999, 0.7143999999999999, 1.0796, 1.0796, 1.0796]","[1474.225806451613, 1486.4444444444443, 1530.9666666666667, 1502.6, 1537.032258064516]","[1506.2538351254482, 1506.2538351254482, 1506.2538351254482, 1506.2538351254482, 1506.2538351254482]","['M', 'M', 'M', 'M', 'M']","['SXS1CW', 'EZY97BN', 'VLG34RD', 'EZY93FD', 'EZY79TK']","[1502.0, 1364.0, 1009.0, 1124.0, 1112.0]","[-4.253835125448177, -142.25383512544818, -497.2538351254482, -382.2538351254482, -394.2538351254482]","[Timestamp('2024-08-01 10:32:11+0000', tz='UTC'), Timestamp('2024-08-01 10:32:22+0000', tz='UTC'), Timestamp('2024-08-01 10:32:35+0000', tz='UTC'), Timestamp('2024-08-01 10:40:42+0000', tz='UTC'), Timestamp('2024-08-01 10:42:52+0000', tz='UTC')]","[3008.253835125448, 2881.253835125448, 2539.253835125448, 3141.253835125448, 3259.253835125448]","[-3.038939813620177, -101.62613981362017, -536.8352404014338, -412.6812404014338, -425.6364404014338]",0.0,0.0,0.0,0.0,0.0,"[[-2.2450524926235134, 0.8553548699301451, 0.2607973598665937, -0.25006230327595275], [-2.4158238171201676, 0.435975873864796, 0.9101764474837705, -0.666543530865347], [0.060012728485989354, -1.2875624795563765, -0.4679849950315227, 0.1824302914279938], [1.4076496123918485, -0.8475271747162806, 1.2034868732390671, 0.49344192889617705], [-3.900542201521497, -0.3840305836053612, 1.9723020715439747, -0.6073414900029334]]"
2024-08-01 11:05:12,2024-08-01 11:16:53,0.1947222222222222,"[1.0796, 1.0796, 1.0796, 0.7143999999999999, 1.0796]","[1520.36, 1654.6, 1772.6666666666667, 1672.2, 1529.6538461538462]","[1629.8961025641026, 1629.8961025641026, 1629.8961025641026, 1629.8961025641026, 1629.8961025641026]","['M', 'M', 'M', 'M', 'M']","['EFW8RA', 'EFW5SL', 'THY3TK', 'EZY75RP', 'EZY45MK']","[1029.0, 1061.0, 1468.0, 1502.0, 959.0]","[-600.8961025641026, -568.8961025641026, -161.89610256410265, -127.89610256410265, -670.8961025641026]","[Timestamp('2024-08-01 11:05:12+0000', tz='UTC'), Timestamp('2024-08-01 11:07:18+0000', tz='UTC'), Timestamp('2024-08-01 11:11:41+0000', tz='UTC'), Timestamp('2024-08-01 11:13:25+0000', tz='UTC'), Timestamp('2024-08-01 11:16:53+0000', tz='UTC')]","[2658.896102564103, 2816.896102564103, 3486.896102564103, 3624.896102564103, 3289.896102564103]","[-648.7274323282052, -614.1802323282052, -174.7830323282052, -91.36897567179493, -724.2994323282052]",0.0,0.0,0.0,0.0,0.0,"[[-2.3240793169204554, 0.9054404421824681, 0.47790505318957155, 0.20661326015526657], [-1.572243562767356, -2.4649633686875747, 1.3536610061910053, 0.0006120676046251661], [-1.8972539033625297, 0.9776379171705034, -0.06630683683003369, -0.21791830524601863], [2.8657790560932757, 0.3816769406317562, 0.12313430479061045, 0.48121463628944905], [2.2134496534748576, -0.39041998676350625, 0.7855817262739061, 0.5080427185668142]]"
2024-08-01 11:20:11,2024-08-01 11:30:29,0.17166666666666666,"[0.7143999999999999, 2.226, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1532.6333333333334, 1700.04, 1474.037037037037, 1438.9444444444443, 1492.8709677419354]","[1527.7051565113502, 1527.7051565113502, 1527.7051565113502, 1527.7051565113502, 1527.7051565113502]","['M', 'H', 'M', 'M', 'M']","['RYR866H', 'SVA101', 'EZY75NK', 'VLG8946', 'SEH7WA']","[1426.0, 1598.0, 1434.0, 1395.0, 1415.0]","[-101.7051565113502, 70.2948434886498, -93.7051565113502, -132.7051565113502, -112.7051565113502]","[Timestamp('2024-08-01 11:20:11+0000', tz='UTC'), Timestamp('2024-08-01 11:22:15+0000', tz='UTC'), Timestamp('2024-08-01 11:22:28+0000', tz='UTC'), Timestamp('2024-08-01 11:28:11+0000', tz='UTC'), Timestamp('2024-08-01 11:30:29+0000', tz='UTC')]","[2953.70515651135, 3249.70515651135, 3098.70515651135, 3402.70515651135, 3560.70515651135]","[-72.65816381170858, 156.47632160573446, -66.94296381170858, -94.80456381170858, -80.51656381170856]",0.0,0.0,0.0,0.0,0.0,"[[0.020696339492196052, -1.387946001600337, -0.21754897729535422, 0.029673828948921118], [-0.3301130632388718, 1.8326837859399736, -0.8754610874432288, -0.06640164056406736], [0.4407489795055707, -1.1763053783838426, -0.8334987834690188, -0.11362495577683626], [1.14305219078185, -1.33857247864028, 1.8365495261029434, -0.12864227054906802], [0.9078303311355956, 0.12509185307331727, -2.2189072976116098, 1.9473169889910857]]"
2024-08-01 11:34:29,2024-08-01 11:38:47,0.07166666666666667,"[0.7143999999999999, 2.226, 1.0796, 0.7143999999999999, 0.7143999999999999]","[1531.611111111111, 1478.4, 1740.4, 1470.8, 1769.6470588235295]","[1598.171633986928, 1598.171633986928, 1598.171633986928, 1598.171633986928, 1598.171633986928]","['M', 'H', 'M', 'M', 'M']","['EZY47TQ', 'TOM22E', 'TOM1ET', 'TOM5BT', 'EFW61U']","[1603.0, 1281.0, 1375.0, 1561.0, 1767.0]","[4.8283660130719, -317.1716339869281, -223.1716339869281, -37.1716339869281, 168.8283660130719]","[Timestamp('2024-08-01 11:34:29+0000', tz='UTC'), Timestamp('2024-08-01 11:35:01+0000', tz='UTC'), Timestamp('2024-08-01 11:35:43+0000', tz='UTC'), Timestamp('2024-08-01 11:37:31+0000', tz='UTC'), Timestamp('2024-08-01 11:38:47+0000', tz='UTC')]","[3201.171633986928, 2911.171633986928, 3047.171633986928, 3341.171633986928, 3623.171633986928]","[3.4493846797385648, -706.0240572549019, -240.93609605228755, -26.55541532026143, 120.61098467973855]",0.0,0.0,0.0,0.0,0.0,"[[-1.9593507343058696, 1.0771149604775176, 0.02645505091174837, -0.138652557488323], [2.132337517037446, -0.5631397200066229, 0.7412681841973274, -0.09249648386665948], [-2.7054403860208134, 0.7923369686091228, 0.43807537823095277, 0.36572755197550155], [-1.8671802503176975, -2.7248214284396837, 1.661129068518721, -0.11473236263806184], [-2.1302172205691496, 0.9317248543181677, 0.15128821506089488, -0.11561887232492216]]"
2024-08-01 11:42:46,2024-08-01 11:48:45,0.09972222222222223,"[3.259333333333333, 1.0796, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1776.7666666666669, 1516.375, 1593.7241379310344, 1526.6, 1411.0]","[1564.8931609195402, 1564.8931609195402, 1564.8931609195402, 1564.8931609195402, 1564.8931609195402]","['H', 'M', 'M', 'M', 'M']","['QTR93M', 'EZY71MH', 'EZY78HP', 'EZY6590', 'EZY58AK']","[1391.0, 2078.0, 1707.0, 1401.0, 1463.0]","[-173.89316091954015, 513.1068390804598, 142.10683908045985, -163.89316091954015, -101.89316091954015]","[Timestamp('2024-08-01 11:42:46+0000', tz='UTC'), Timestamp('2024-08-01 11:45:38+0000', tz='UTC'), Timestamp('2024-08-01 11:46:57+0000', tz='UTC'), Timestamp('2024-08-01 11:47:36+0000', tz='UTC'), Timestamp('2024-08-01 11:48:45+0000', tz='UTC')]","[2955.89316091954, 3814.89316091954, 3522.89316091954, 3255.89316091954, 3386.89316091954]","[-566.7757758237545, 553.9501434712644, 101.52112583908051, -117.08527416091947, -72.79247416091948]",0.0,0.0,0.0,0.0,0.0,"[[0.06934942509850803, -1.3643677588265943, -0.48480705408261837, 0.017877713309133007], [-0.38196710789045507, -1.5645486325149969, -0.1340655831524498, 0.15749251392376004], [2.6762263695407924, -0.37480342053477766, 0.2930804446005264, -0.26723582080613645], [-1.7343190124079366, 0.7096517098807885, 0.33465278344670074, -1.0252754737303167], [-0.29575360853072263, -1.6806697992098116, 0.1399775119564388, -0.12065771869447899]]"
2024-08-01 12:02:50,2024-08-01 12:11:02,0.13666666666666666,"[1.0796, 0.7143999999999999, 2.226, 0.7143999999999999, 0.7143999999999999]","[1779.7692307692307, 1654.0, 1768.607142857143, 1500.4615384615386, 1686.4666666666667]","[1677.8609157509159, 1677.8609157509159, 1677.8609157509159, 1677.8609157509159, 1677.8609157509159]","['M', 'M', 'H', 'M', 'M']","['EZY46PG', 'EJU83DK', 'UBT70N', 'EFW2RW', 'VLG49HR']","[1337.0, 1403.0, 1675.0, 1206.0, 1612.0]","[-340.86091575091586, -274.86091575091586, -2.860915750915865, -471.86091575091586, -65.86091575091586]","[Timestamp('2024-08-01 12:02:50+0000', tz='UTC'), Timestamp('2024-08-01 12:04:00+0000', tz='UTC'), Timestamp('2024-08-01 12:05:24+0000', tz='UTC'), Timestamp('2024-08-01 12:09:36+0000', tz='UTC'), Timestamp('2024-08-01 12:11:02+0000', tz='UTC')]","[3014.860915750916, 3150.860915750916, 3506.860915750916, 3289.860915750916, 3781.860915750916]","[-367.99344464468874, -196.36063821245426, -6.368398461538715, -337.0974382124543, -47.05103821245429]",0.0,0.0,0.0,0.0,0.0,"[[-0.31597790698697914, -1.434466192234813, -0.13448679968031338, 0.3444437260849902], [-1.1191038489821736, 1.7061258602750944, -1.150418290705495, 0.18683833777123726], [-2.235431935393757, 0.8787991694121712, 0.31639251661698553, 0.11607643462910336], [-0.4609707055047011, 1.5432286012736196, 0.2804824346649912, -0.061742788748830484], [-2.0716422544234825, 1.0455984520980564, -0.11094864984736624, 0.127018858992187]]"
2024-08-01 12:12:07,2024-08-01 12:21:43,0.16,"[0.7143999999999999, 1.0796, 1.0796, 0.7143999999999999, 1.0796]","[1566.8823529411766, 2043.4, 1862.772727272728, 1907.4, 1698.6]","[1815.811016042781, 1815.811016042781, 1815.811016042781, 1815.811016042781, 1815.811016042781]","['M', 'M', 'M', 'M', 'M']","['EZY81UD', 'TOM8JB', 'TAP36C', 'TOM50V', 'TOM3ME']","[1396.0, 1342.0, 1555.0, 1706.0, 1236.0]","[-419.8110160427809, -473.8110160427809, -260.8110160427809, -109.81101604278092, -579.8110160427809]","[Timestamp('2024-08-01 12:12:07+0000', tz='UTC'), Timestamp('2024-08-01 12:17:45+0000', tz='UTC'), Timestamp('2024-08-01 12:19:09+0000', tz='UTC'), Timestamp('2024-08-01 12:21:11+0000', tz='UTC'), Timestamp('2024-08-01 12:21:43+0000', tz='UTC')]","[3211.811016042781, 3495.811016042781, 3792.811016042781, 4065.811016042781, 3627.811016042781]","[-299.9129898609627, -511.52637291978624, -281.57157291978626, -78.44898986096268, -625.9639729197862]",0.0,0.0,0.0,0.0,0.0,"[[-0.1588876607475666, -1.484821739593854, -0.38819369304338136, -0.0613582146450195], [-1.592426988964251, 1.249708802806593, 0.05946356442355079, -0.12200193808189475], [-1.6718818372350552, -2.259257360107507, 0.6480841143975549, 0.24852652876831788], [-1.83613781994344, 1.0460112596487516, 0.03883263504561125, -0.3581504208177886], [-2.596125116024375, 0.7103850812058969, 0.5672461211239787, 0.26047873517333664]]"
2024-08-01 12:22:15,2024-08-01 12:26:39,0.07333333333333333,"[0.7143999999999999, 0.7143999999999999, 1.0796, 0.7143999999999999, 0.7143999999999999]","[1517.3333333333333, 1545.0, 1769.103448275862, 1741.1379310344828, 1684.7777777777778]","[1651.4704980842912, 1651.4704980842912, 1651.4704980842912, 1651.4704980842912, 1651.4704980842912]","['M', 'M', 'M', 'M', 'M']","['WUK3MK', 'EZY24ZV', 'NSZ5WU', 'WUK5461', 'EZY15KC']","[1809.0, 1439.0, 2356.0, 1871.0, 1693.0]","[157.5295019157088, -212.4704980842912, 704.5295019157088, 219.5295019157088, 41.529501915708806]","[Timestamp('2024-08-01 12:22:15+0000', tz='UTC'), Timestamp('2024-08-01 12:23:24+0000', tz='UTC'), Timestamp('2024-08-01 12:25:27+0000', tz='UTC'), Timestamp('2024-08-01 12:26:37+0000', tz='UTC'), Timestamp('2024-08-01 12:26:39+0000', tz='UTC')]","[3460.470498084291, 3159.470498084291, 4199.470498084291, 3784.470498084291, 3608.470498084291]","[112.53907616858235, -151.7889238314176, 760.6100502681992, 156.83187616858234, 29.66867616858237]",0.0,0.0,0.0,0.0,0.0,"[[0.41626446183921983, -0.6342854935446249, -1.4911648313851913, 0.9283697117912546], [-0.16562707598941126, -1.4262538573647188, -0.4935907701401205, 0.1410938439046437], [3.059794489312191, 0.19242489077042452, 0.247225280217596, -0.30132285567489003], [3.150857069678564, 0.4144756776238352, -0.08797264187413655, 0.12741130028642997], [-2.2124383886321017, 0.9876075238600243, 0.23812107237062485, 0.026752442285156282]]"
2024-08-01 12:45:15,2024-08-01 12:52:28,0.12027777777777778,"[0.7143999999999999, 2.226, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1726.9666666666667, 1802.357142857143, 1786.1764705882354, 1545.8461538461538, 1500.7586206896551]","[1672.421010929571, 1672.421010929571, 1672.421010929571, 1672.421010929571, 1672.421010929571]","['M', 'H', 'M', 'M', 'M']","['WMT84', 'CES6023', 'EFW64C', 'EZY18HN', 'EZY31EJ']","[1472.0, 1673.0, 1528.0, 1278.0, 1616.0]","[-200.4210109295709, 0.5789890704290883, -144.4210109295709, -394.4210109295709, -56.42101092957091]","[Timestamp('2024-08-01 12:45:15+0000', tz='UTC'), Timestamp('2024-08-01 12:49:12+0000', tz='UTC'), Timestamp('2024-08-01 12:49:14+0000', tz='UTC'), Timestamp('2024-08-01 12:50:40+0000', tz='UTC'), Timestamp('2024-08-01 12:52:28+0000', tz='UTC')]","[3144.421010929571, 3582.421010929571, 3439.421010929571, 3275.421010929571, 3721.421010929571]","[-143.18077020808545, 1.2888296707751505, -103.17437020808545, -281.77437020808543, -40.30717020808545]",0.0,0.0,0.0,0.0,0.0,"[[2.33708587487813, 0.019753898050995502, 0.6697187618426697, 0.32450556304157824], [-1.5859537979556428, 1.1066879375311427, 0.31608307561605936, -0.08200103378153778], [0.016990438146845265, -1.2083117750133485, -0.24433545913706864, 0.5356039176284919], [0.41930956397734037, -1.2948318954779214, -0.933935717147219, -0.44431097569855116], [2.0250722320516847, -0.6221426116478539, 1.1639310261529836, 0.19529676729085735]]"
2024-08-01 12:55:13,2024-08-01 13:01:00,0.09638888888888889,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1581.578947368421, 1405.0, 1735.2727272727273, 1628.7241379310344, 1691.7666666666669]","[1608.4684958477696, 1608.4684958477696, 1608.4684958477696, 1608.4684958477696, 1608.4684958477696]","['M', 'M', 'M', 'M', 'M']","['EZY76BZ', 'EFW9759', 'EJU8624', 'EZY74XB', 'EZY86NZ']","[1545.0, 1651.0, 1723.0, 1724.0, 1790.0]","[-63.468495847769645, 42.531504152230355, 114.53150415223035, 115.53150415223035, 181.53150415223035]","[Timestamp('2024-08-01 12:55:13+0000', tz='UTC'), Timestamp('2024-08-01 12:56:09+0000', tz='UTC'), Timestamp('2024-08-01 12:57:43+0000', tz='UTC'), Timestamp('2024-08-01 13:00:01+0000', tz='UTC'), Timestamp('2024-08-01 13:01:00+0000', tz='UTC')]","[3153.4684958477696, 3315.4684958477696, 3481.4684958477696, 3620.4684958477696, 3745.4684958477696]","[-45.34189343364663, 30.384506566353362, 81.82130656635336, 82.53570656635335, 129.68610656635335]",0.0,0.0,0.0,0.0,0.0,"[[-0.4331677461635464, -2.1359166535645757, 0.3221151298346678, -1.0874099823223704], [2.680794823170401, -0.12222571836176911, 0.3223323880340216, -0.3943546788969555], [-1.204818202993257, 1.2918368003277658, -0.43905869354249566, -0.7064635750087525], [0.45306575587899284, -1.564955801896503, -0.0584502668065481, -0.7555661376409601], [-1.5538670617040715, 1.1227153700409291, -0.3721327116411848, -0.7181892615080284]]"
2024-08-01 13:01:29,2024-08-01 13:11:42,0.17027777777777778,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1748.9166666666667, 1820.571428571429, 1704.6666666666667, 1991.5384615384608, 1803.1818181818185]","[1813.7750083250085, 1813.7750083250085, 1813.7750083250085, 1813.7750083250085, 1813.7750083250085]","['M', 'M', 'M', 'M', 'M']","['NOZ36C', 'EZY12MY', 'VLG6307', 'RYR60FJ', 'WZZ1158']","[1917.0, 1557.0, 1635.0, 2060.0, 1740.0]","[103.22499167499154, -256.77500832500846, -178.77500832500846, 246.22499167499154, -73.77500832500846]","[Timestamp('2024-08-01 13:01:29+0000', tz='UTC'), Timestamp('2024-08-01 13:09:57+0000', tz='UTC'), Timestamp('2024-08-01 13:10:44+0000', tz='UTC'), Timestamp('2024-08-01 13:11:07+0000', tz='UTC'), Timestamp('2024-08-01 13:11:42+0000', tz='UTC')]","[3730.7750083250085, 3878.7750083250085, 4003.7750083250085, 4451.7750083250085, 4166.7750083250085]","[73.74393405261395, -183.44006594738602, -127.71686594738603, 175.90313405261395, -52.70486594738604]",0.0,0.0,0.0,0.0,0.0,"[[-0.5776754907247746, -1.598679868186641, 0.04899812281567075, 0.45339062118832224], [2.0194339656378437, 0.14505531788126821, -0.13627067780058658, 0.6502403859822267], [2.3021388064219654, 2.1712874753896707, 0.6544710660922426, -0.39416869788506165], [-2.1992621847833895, 0.8680999327986386, 0.41537430342928017, 0.09808944087619004], [2.2306589998012236, -0.8530236370909139, 0.7287543808879239, -0.7774342029253432]]"
2024-08-01 13:25:22,2024-08-01 13:37:11,0.19694444444444445,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999]","[1774.8333333333333, 1475.3333333333333, 1359.0, 1712.28, 1689.2857142857142]","[1602.146476190476, 1602.146476190476, 1602.146476190476, 1602.146476190476, 1602.146476190476]","['M', 'M', 'M', 'M', 'M']","['NSZ3516', 'EZY28DG', 'EJU8440', 'EZY68DR', 'EFW1SM']","[1624.0, 1466.0, 1359.0, 1763.0, 1797.0]","[21.85352380952395, -136.14647619047605, -243.14647619047605, 160.85352380952395, 194.85352380952395]","[Timestamp('2024-08-01 13:25:22+0000', tz='UTC'), Timestamp('2024-08-01 13:30:11+0000', tz='UTC'), Timestamp('2024-08-01 13:34:16+0000', tz='UTC'), Timestamp('2024-08-01 13:35:17+0000', tz='UTC'), Timestamp('2024-08-01 13:37:11+0000', tz='UTC')]","[3226.1464761904763, 3357.1464761904763, 3495.1464761904763, 3960.1464761904763, 4108.146476190476]","[15.612157409523908, -97.26304259047608, -173.70384259047609, 114.9137574095239, 139.2033574095239]",0.0,0.0,0.0,0.0,0.0,"[[-1.4866020300521072, 1.4701909016340036, -0.23503944965564944, 0.16172344612017972], [-0.5048708517744764, -1.672091652817798, -0.14596805955667122, -0.0961953209210842], [-0.06397551408837368, -1.4410084783135926, -0.2754961549310119, 0.01850579457806499], [-1.6102520358776793, 1.1998046428036684, -0.18272814538339766, -0.3615153275907605], [1.26939583032198, -0.7530844635648899, 1.6485303052211284, 0.3056809127203807]]"
2024-08-01 13:54:20,2024-08-01 13:58:55,0.0763888888888889,"[1.0796, 1.0796, 0.7143999999999999, 0.7143999999999999, 2.226]","[1717.111111111111, 1705.0555555555557, 1536.0, 1635.8666666666666, 1504.6470588235295]","[1619.7360784313728, 1619.7360784313728, 1619.7360784313728, 1619.7360784313728, 1619.7360784313728]","['M', 'M', 'M', 'M', 'H']","['EZY54YB', 'EFW96I', 'EZY31YV', 'WUK3W', 'BAW25K']","[990.0, 1095.0, 1282.0, 1344.0, 1420.0]","[-629.7360784313728, -524.7360784313728, -337.7360784313728, -275.7360784313728, -199.7360784313728]","[Timestamp('2024-08-01 13:54:20+0000', tz='UTC'), Timestamp('2024-08-01 13:54:57+0000', tz='UTC'), Timestamp('2024-08-01 13:56:05+0000', tz='UTC'), Timestamp('2024-08-01 13:57:51+0000', tz='UTC'), Timestamp('2024-08-01 13:58:55+0000', tz='UTC')]","[2609.736078431373, 2751.736078431373, 3006.736078431373, 3174.736078431373, 3314.736078431373]","[-679.86307027451, -566.50507027451, -241.2786544313727, -196.9858544313727, -444.6125105882358]",0.0,0.0,0.0,0.0,0.0,"[[-0.2035229513020907, 1.8927047207066432, -0.5797005377778733, -0.04865340711154268], [-2.0790914619905276, 1.6603679815202947, -1.5209203324623028, 0.6321054457672096], [-0.2609436601431487, -1.5117440179522623, -0.29681183153727153, 0.016601460117019087], [-1.5134556781511284, 0.913445383146802, 0.7032640439108823, -0.4707679554673559], [-1.3965824914795584, 1.2066987895742611, -0.4023799145614781, -0.6895839181942922]]"
